[2018-12-01 18:31:20,962 INFO] Loading train dataset from data/wdw_small_maxlen100_vocab10k_null2question.train.0.pt, number of examples: 50000
[2018-12-01 18:31:20,969 INFO]  * vocabulary size. source = 3; target = 9993
[2018-12-01 18:31:20,969 INFO] Building model...
[2018-12-01 18:31:20,969 INFO] Building encoder......
[2018-12-01 18:31:20,970 INFO] RNNEncoder: type LSTM, bidir 0, layers 2, hidden size 1500, dropout 0.65
[2018-12-01 18:31:21,287 INFO] Building decoder......
[2018-12-01 18:31:21,431 INFO] InputFeedRNNDecoder: type LSTM, bidir 0, layers 2, hidden size 1500, general global attn (softmax), coverage attn 0, copy attn 0, dropout 0.65
[2018-12-01 18:31:21,888 INFO] Building NMTModel......
[2018-12-01 18:31:21,888 INFO] Building generator......
[2018-12-01 18:31:22,020 INFO] ** Sharing generator softmax with tgt word embedding
[2018-12-01 18:31:22,020 INFO] Initializing parameters......
[2018-12-01 18:31:22,020 INFO] WARNING: NOT USING XAVIER INITIALIZATION? WILL JUST USE UNIF(+- 0.10)
[2018-12-01 18:31:26,445 INFO] NMTModel(
  (encoder): RNNEncoder(
    (embeddings): Embeddings(
      (make_embedding): Sequential(
        (emb_luts): Elementwise(
          (0): Embedding(3, 1500, padding_idx=1)
        )
      )
    )
    (rnn): LSTM(1500, 1500, num_layers=2, dropout=0.65)
  )
  (decoder): InputFeedRNNDecoder(
    (embeddings): Embeddings(
      (make_embedding): Sequential(
        (emb_luts): Elementwise(
          (0): Embedding(9993, 1500, padding_idx=1)
        )
      )
    )
    (dropout): Dropout(p=0.65)
    (rnn): StackedLSTM(
      (dropout): Dropout(p=0.65)
      (layers): ModuleList(
        (0): LSTMCell(3000, 1500)
        (1): LSTMCell(1500, 1500)
      )
    )
    (attn): GlobalAttention(
      (linear_in): Linear(in_features=1500, out_features=1500, bias=False)
      (linear_out): Linear(in_features=3000, out_features=1500, bias=False)
    )
  )
  (generator): Sequential(
    (0): Linear(in_features=1500, out_features=9993, bias=True)
    (1): LogSoftmax()
  )
)
[2018-12-01 18:31:26,446 INFO] encoder: 36028500
[2018-12-01 18:31:26,446 INFO] decoder: 66773493
[2018-12-01 18:31:26,446 INFO] * number of parameters: 102801993
[2018-12-01 18:31:26,446 INFO] * Opt: sgd (rate 1.00000, maxgnorm 5.0, standard decay, decay_rate 0.5, start_decay_at 50000, decay_every 10000, ab1 0.90000, ab2 0.99900, adagradaccum 0.0, warmupsteps 4000, hiddensize 1500)
[2018-12-01 18:31:26,447 INFO] * model_saver built, using it to build trainer with 
[2018-12-01 18:31:26,447 INFO] Building trainer.......
[2018-12-01 18:31:26,447 INFO] * cross-entropy loss over 9993 tgt words (label smoothing 0.0)
[2018-12-01 18:31:26,448 INFO] Starting training on GPU: [0]
[2018-12-01 18:31:26,448 INFO] Start training...
[2018-12-01 18:31:27,595 INFO] Loading train dataset from data/wdw_small_maxlen100_vocab10k_null2question.train.0.pt, number of examples: 50000
[2018-12-01 18:31:54,370 INFO] Step 50/100000; acc:   1.64; ppl: 35640.86; xent: 10.48; lr: 1.00000;  52/3186 tok/s;     27 sec
[2018-12-01 18:32:21,947 INFO] Step 100/100000; acc:   3.64; ppl: 45828.79; xent: 10.73; lr: 1.00000;  36/3578 tok/s;     54 sec
[2018-12-01 18:32:49,660 INFO] Step 150/100000; acc:   4.29; ppl: 358174.73; xent: 12.79; lr: 1.00000;  36/3583 tok/s;     82 sec
[2018-12-01 18:33:16,427 INFO] Step 200/100000; acc:   4.14; ppl: 3202.54; xent: 8.07; lr: 1.00000;  36/3563 tok/s;    109 sec
[2018-12-01 18:33:43,385 INFO] Step 250/100000; acc:   3.99; ppl: 1037.75; xent: 6.94; lr: 1.00000;  35/3440 tok/s;    136 sec
[2018-12-01 18:34:10,570 INFO] Step 300/100000; acc:   7.07; ppl: 711.65; xent: 6.57; lr: 1.00000;  36/3568 tok/s;    163 sec
[2018-12-01 18:34:37,524 INFO] Step 350/100000; acc:   8.59; ppl: 596.63; xent: 6.39; lr: 1.00000;  36/3579 tok/s;    190 sec
[2018-12-01 18:35:04,603 INFO] Step 400/100000; acc:  10.45; ppl: 479.27; xent: 6.17; lr: 1.00000;  36/3574 tok/s;    217 sec
[2018-12-01 18:35:31,462 INFO] Step 450/100000; acc:  13.69; ppl: 417.69; xent: 6.03; lr: 1.00000;  36/3575 tok/s;    244 sec
[2018-12-01 18:35:58,673 INFO] Step 500/100000; acc:  12.58; ppl: 322.31; xent: 5.78; lr: 1.00000;  39/3297 tok/s;    271 sec
[2018-12-01 18:36:25,573 INFO] Step 550/100000; acc:  14.44; ppl: 284.85; xent: 5.65; lr: 1.00000;  36/3596 tok/s;    298 sec
[2018-12-01 18:36:52,849 INFO] Step 600/100000; acc:  12.88; ppl: 279.50; xent: 5.63; lr: 1.00000;  36/3571 tok/s;    325 sec
[2018-12-01 18:37:19,946 INFO] Step 650/100000; acc:  14.60; ppl: 279.62; xent: 5.63; lr: 1.00000;  36/3575 tok/s;    352 sec
[2018-12-01 18:37:46,816 INFO] Step 700/100000; acc:  16.16; ppl: 216.54; xent: 5.38; lr: 1.00000;  36/3569 tok/s;    379 sec
[2018-12-01 18:38:13,936 INFO] Step 750/100000; acc:  15.96; ppl: 221.94; xent: 5.40; lr: 1.00000;  36/3563 tok/s;    406 sec
[2018-12-01 18:38:41,067 INFO] Step 800/100000; acc:  16.87; ppl: 204.33; xent: 5.32; lr: 1.00000;  36/3578 tok/s;    433 sec
[2018-12-01 18:39:08,426 INFO] Step 850/100000; acc:  16.92; ppl: 188.65; xent: 5.24; lr: 1.00000;  36/3569 tok/s;    461 sec
[2018-12-01 18:39:35,024 INFO] Step 900/100000; acc:  15.66; ppl: 215.73; xent: 5.37; lr: 1.00000;  36/3562 tok/s;    487 sec
[2018-12-01 18:40:02,328 INFO] Step 950/100000; acc:  18.08; ppl: 180.82; xent: 5.20; lr: 1.00000;  36/3568 tok/s;    515 sec
[2018-12-01 18:40:29,119 INFO] Step 1000/100000; acc:  18.08; ppl: 178.42; xent: 5.18; lr: 1.00000;  36/3558 tok/s;    542 sec
