[2018-12-04 15:53:24,657 INFO] Loading train dataset from data/wdw_small_maxlen100_vocab100k_context2question.train.0.pt, number of examples: 50000
[2018-12-04 15:53:24,739 INFO]  * vocabulary size. source = 100005; target = 100005
[2018-12-04 15:53:24,739 INFO] Building model...
[2018-12-04 15:53:24,739 INFO] Building encoder......
[2018-12-04 15:53:26,177 INFO] RNNEncoder: type LSTM, bidir 0, layers 2, hidden size 1500, dropout 0.65
[2018-12-04 15:53:26,498 INFO] Building decoder......
[2018-12-04 15:53:27,943 INFO] ** Sharing word embedding matrix between src/tgt
[2018-12-04 15:53:27,945 INFO] InputFeedRNNDecoder: type LSTM, bidir 0, layers 2, hidden size 1500, general global attn (softmax), coverage attn 0, copy attn 0, dropout 0.65
[2018-12-04 15:53:28,403 INFO] Building NMTModel......
[2018-12-04 15:53:28,403 INFO] Building generator......
[2018-12-04 15:53:29,724 INFO] ** Sharing generator softmax with tgt word embedding
[2018-12-04 15:53:29,726 INFO] Initializing parameters......
[2018-12-04 15:53:29,726 INFO] WARNING: NOT USING XAVIER INITIALIZATION? WILL JUST USE UNIF(+- 0.10)
[2018-12-04 15:53:36,414 INFO] NMTModel(
  (encoder): RNNEncoder(
    (embeddings): Embeddings(
      (make_embedding): Sequential(
        (emb_luts): Elementwise(
          (0): Embedding(100005, 1500, padding_idx=1)
        )
      )
    )
    (rnn): LSTM(1500, 1500, num_layers=2, dropout=0.65)
  )
  (decoder): InputFeedRNNDecoder(
    (embeddings): Embeddings(
      (make_embedding): Sequential(
        (emb_luts): Elementwise(
          (0): Embedding(100005, 1500, padding_idx=1)
        )
      )
    )
    (dropout): Dropout(p=0.65)
    (rnn): StackedLSTM(
      (dropout): Dropout(p=0.65)
      (layers): ModuleList(
        (0): LSTMCell(3000, 1500)
        (1): LSTMCell(1500, 1500)
      )
    )
    (attn): GlobalAttention(
      (linear_in): Linear(in_features=1500, out_features=1500, bias=False)
      (linear_out): Linear(in_features=3000, out_features=1500, bias=False)
    )
  )
  (generator): Sequential(
    (0): Linear(in_features=1500, out_features=100005, bias=True)
    (1): LogSoftmax()
  )
)
[2018-12-04 15:53:36,415 INFO] encoder: 186031500
[2018-12-04 15:53:36,416 INFO] decoder: 51874005
[2018-12-04 15:53:36,416 INFO] * number of parameters: 237905505
[2018-12-04 15:53:36,416 INFO] * Opt: sgd (rate 1.00000, maxgnorm 5.0, standard decay, decay_rate 0.5, start_decay_at 50000, decay_every 10000, ab1 0.90000, ab2 0.99900, adagradaccum 0.0, warmupsteps 4000, hiddensize 1500)
[2018-12-04 15:53:36,416 INFO] * model_saver built, using it to build trainer with 
[2018-12-04 15:53:36,416 INFO] Building trainer.......
[2018-12-04 15:53:36,417 INFO] * cross-entropy loss over 100005 tgt words (label smoothing 0.0)
[2018-12-04 15:53:36,417 INFO] Starting training on GPU: [0]
[2018-12-04 15:53:36,417 INFO] Start training...
[2018-12-04 15:53:38,604 INFO] Loading train dataset from data/wdw_small_maxlen100_vocab100k_context2question.train.0.pt, number of examples: 50000
[2018-12-04 15:54:21,952 INFO] Step 50/100000; acc:   4.46; ppl: 1028379161.75; xent: 20.75; lr: 1.00000; 2248/2271 tok/s;     43 sec
[2018-12-04 15:55:06,221 INFO] Step 100/100000; acc:   0.89; ppl: 1125362.75; xent: 13.93; lr: 1.00000; 2248/2271 tok/s;     88 sec
[2018-12-04 15:55:50,251 INFO] Step 150/100000; acc:   0.25; ppl: 2823973.41; xent: 14.85; lr: 1.00000; 2240/2263 tok/s;    132 sec
[2018-12-04 15:56:34,496 INFO] Step 200/100000; acc:   1.78; ppl: 171160194.27; xent: 18.96; lr: 1.00000; 2183/2205 tok/s;    176 sec
[2018-12-04 15:57:18,105 INFO] Step 250/100000; acc:   3.91; ppl: 73317817.68; xent: 18.11; lr: 1.00000; 2245/2267 tok/s;    220 sec
[2018-12-04 15:58:02,294 INFO] Step 300/100000; acc:   3.71; ppl: 25687580.40; xent: 17.06; lr: 1.00000; 2256/2278 tok/s;    264 sec
[2018-12-04 15:58:45,487 INFO] Step 350/100000; acc:   0.84; ppl: 2562706.88; xent: 14.76; lr: 1.00000; 2248/2270 tok/s;    307 sec
[2018-12-04 15:59:29,433 INFO] Step 400/100000; acc:   2.38; ppl: 3320690.75; xent: 15.02; lr: 1.00000; 2246/2269 tok/s;    351 sec
[2018-12-04 16:00:12,161 INFO] Step 450/100000; acc:   1.14; ppl: 858446.59; xent: 13.66; lr: 1.00000; 2247/2269 tok/s;    394 sec
[2018-12-04 16:00:56,641 INFO] Step 500/100000; acc:   0.89; ppl: 1462038.65; xent: 14.20; lr: 1.00000; 2242/2264 tok/s;    438 sec
[2018-12-04 16:01:39,662 INFO] Step 550/100000; acc:   1.24; ppl: 1612055.16; xent: 14.29; lr: 1.00000; 2247/2269 tok/s;    481 sec
[2018-12-04 16:02:23,762 INFO] Step 600/100000; acc:   1.86; ppl: 77788.97; xent: 11.26; lr: 1.00000; 2246/2170 tok/s;    525 sec
[2018-12-04 16:03:07,344 INFO] Step 650/100000; acc:   2.38; ppl: 28489.01; xent: 10.26; lr: 1.00000; 2248/2270 tok/s;    569 sec
[2018-12-04 16:03:51,788 INFO] Step 700/100000; acc:   2.82; ppl: 14654.92; xent: 9.59; lr: 1.00000; 2249/2272 tok/s;    613 sec
[2018-12-04 16:04:35,191 INFO] Step 750/100000; acc:   4.77; ppl: 7188.51; xent: 8.88; lr: 1.00000; 2246/2215 tok/s;    657 sec
[2018-12-04 16:05:18,988 INFO] Step 800/100000; acc:   4.16; ppl: 3786.96; xent: 8.24; lr: 1.00000; 2247/2270 tok/s;    700 sec
[2018-12-04 16:06:02,784 INFO] Step 850/100000; acc:   5.45; ppl: 3016.80; xent: 8.01; lr: 1.00000; 2248/2271 tok/s;    744 sec
[2018-12-04 16:06:46,496 INFO] Step 900/100000; acc:   2.92; ppl: 3986.00; xent: 8.29; lr: 1.00000; 2244/2267 tok/s;    788 sec
[2018-12-04 16:07:29,882 INFO] Step 950/100000; acc:   4.90; ppl: 5386.85; xent: 8.59; lr: 1.00000; 2244/2266 tok/s;    831 sec
[2018-12-04 16:08:13,894 INFO] Step 1000/100000; acc:   4.85; ppl: 2612.85; xent: 7.87; lr: 1.00000; 2244/2266 tok/s;    875 sec
